zone,municipality,area,station,eoi,component,latitude,longitude,values/0/fromTime,values/0/toTime,values/0/value,values/0/unit,values/0/index,values/0/color,values/1/fromTime,values/1/toTime,values/1/value,values/1/unit,values/1/index,values/1/color,values/2/fromTime,values/2/toTime,values/2/value,values/2/unit,values/2/index,values/2/color,values/3/fromTime,values/3/toTime,values/3/value,values/3/unit,values/3/index,values/3/color,values/4/fromTime,values/4/toTime,values/4/value,values/4/unit,values/4/index,values/4/color,values/5/fromTime,values/5/toTime,values/5/value,values/5/unit,values/5/index,values/5/color,values/6/fromTime,values/6/toTime,values/6/value,values/6/unit,values/6/index,values/6/color,values/7/fromTime,values/7/toTime,values/7/value,values/7/unit,values/7/index,values/7/color,values/8/fromTime,values/8/toTime,values/8/value,values/8/unit,values/8/index,values/8/color,values/9/fromTime,values/9/toTime,values/9/value,values/9/unit,values/9/index,values/9/color,values/10/fromTime,values/10/toTime,values/10/value,values/10/unit,values/10/index,values/10/color,values/11/fromTime,values/11/toTime,values/11/value,values/11/unit,values/11/index,values/11/color,values/12/fromTime,values/12/toTime,values/12/value,values/12/unit,values/12/index,values/12/color,values/13/fromTime,values/13/toTime,values/13/value,values/13/unit,values/13/index,values/13/color,values/14/fromTime,values/14/toTime,values/14/value,values/14/unit,values/14/index,values/14/color,values/15/fromTime,values/15/toTime,values/15/value,values/15/unit,values/15/index,values/15/color,values/16/fromTime,values/16/toTime,values/16/value,values/16/unit,values/16/index,values/16/color,values/17/fromTime,values/17/toTime,values/17/value,values/17/unit,values/17/index,values/17/color,values/18/fromTime,values/18/toTime,values/18/value,values/18/unit,values/18/index,values/18/color,values/19/fromTime,values/19/toTime,values/19/value,values/19/unit,values/19/index,values/19/color,values/20/fromTime,values/20/toTime,values/20/value,values/20/unit,values/20/index,values/20/color,values/21/fromTime,values/21/toTime,values/21/value,values/21/unit,values/21/index,values/21/color,values/22/fromTime,values/22/toTime,values/22/value,values/22/unit,values/22/index,values/22/color,values/23/fromTime,values/23/toTime,values/23/value,values/23/unit,values/23/index,values/23/color
Stor-Oslo,Oslo,Oslo,Manglerud,NO0071A,NO2,59.89869,10.81495,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,59.428821181,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,86.8596304258,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,106.5534324895,µg/m³,2,ff9900,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,78.5702995306,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,61.4293504406,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,53.8177280325,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,56.9368250117,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,56.880427311,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,22.9353405903,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,12.2617443123,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,7.9020584521,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,22.4998164899,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,52.4274752645,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,78.7937385465,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,25.2086500318,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,15.8087762898,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,22.8995130486,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,20.8055806574,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,17.2746364126,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,8.3331619961,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,6.2554746288,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,4.3852386046,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,3.1433327205,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,2.5211665091,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Bygdøy Alle,NO0083A,NO2,59.91898,10.69707,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,53.8470754786,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,60.015758955,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,51.4631533464,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,56.2328951777,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,47.5274567251,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,47.5945274253,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,38.605466924,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,40.0272894959,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,38.8681011374,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,38.4618127214,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,39.2584328384,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,43.0181961807,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,54.3013939671,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,52.4850326149,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,64.5669756385,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,57.3708647244,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,52.3802994295,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,60.2059841903,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,99.4472648625,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,47.2800272302,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,19.4555925463,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,11.4463684299,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,13.0940302113,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,10.6228315492,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Alnabru,NO0057A,NO2,59.92773,10.84633,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,39.0056727461,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,45.4099351241,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,41.6090318278,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,42.0590018484,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,42.5894624115,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,41.874020357,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,42.2484714338,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,43.7086481953,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,43.9398141506,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,44.1968224064,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,44.0005808078,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,44.7594527771,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,53.5158747129,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,71.5651472241,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,55.367460538,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,46.0175419069,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,71.9501445627,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,63.1823934995,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,43.5368210877,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,10.6983057299,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,9.4207090639,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,9.2159398902,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,7.5055804183,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,6.2277853694,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Åkebergveien,,NO2,59.912001,10.767426,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,38.9385238727,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,40.7654053371,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,37.3822952488,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,37.9338107708,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,39.7487193313,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,38.9363604824,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,37.4244890882,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,39.360647544,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,34.2169494153,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,38.6488542885,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,36.8390880418,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,36.1729409655,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,39.9535756548,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,46.786830332,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,51.3924686739,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,42.8710496596,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,29.0583589698,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,55.6582975621,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,35.3874629346,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,18.1221568813,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,10.7688994474,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,12.0052587087,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,11.6264795359,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,5.8416343979,µg/m³,1,6ee86e
