zone,municipality,area,station,eoi,component,latitude,longitude,values/0/fromTime,values/0/toTime,values/0/value,values/0/unit,values/0/index,values/0/color,values/1/fromTime,values/1/toTime,values/1/value,values/1/unit,values/1/index,values/1/color,values/2/fromTime,values/2/toTime,values/2/value,values/2/unit,values/2/index,values/2/color,values/3/fromTime,values/3/toTime,values/3/value,values/3/unit,values/3/index,values/3/color,values/4/fromTime,values/4/toTime,values/4/value,values/4/unit,values/4/index,values/4/color,values/5/fromTime,values/5/toTime,values/5/value,values/5/unit,values/5/index,values/5/color,values/6/fromTime,values/6/toTime,values/6/value,values/6/unit,values/6/index,values/6/color,values/7/fromTime,values/7/toTime,values/7/value,values/7/unit,values/7/index,values/7/color,values/8/fromTime,values/8/toTime,values/8/value,values/8/unit,values/8/index,values/8/color,values/9/fromTime,values/9/toTime,values/9/value,values/9/unit,values/9/index,values/9/color,values/10/fromTime,values/10/toTime,values/10/value,values/10/unit,values/10/index,values/10/color,values/11/fromTime,values/11/toTime,values/11/value,values/11/unit,values/11/index,values/11/color,values/12/fromTime,values/12/toTime,values/12/value,values/12/unit,values/12/index,values/12/color,values/13/fromTime,values/13/toTime,values/13/value,values/13/unit,values/13/index,values/13/color,values/14/fromTime,values/14/toTime,values/14/value,values/14/unit,values/14/index,values/14/color,values/15/fromTime,values/15/toTime,values/15/value,values/15/unit,values/15/index,values/15/color,values/16/fromTime,values/16/toTime,values/16/value,values/16/unit,values/16/index,values/16/color,values/17/fromTime,values/17/toTime,values/17/value,values/17/unit,values/17/index,values/17/color,values/18/fromTime,values/18/toTime,values/18/value,values/18/unit,values/18/index,values/18/color,values/19/fromTime,values/19/toTime,values/19/value,values/19/unit,values/19/index,values/19/color,values/20/fromTime,values/20/toTime,values/20/value,values/20/unit,values/20/index,values/20/color,values/21/fromTime,values/21/toTime,values/21/value,values/21/unit,values/21/index,values/21/color,values/22/fromTime,values/22/toTime,values/22/value,values/22/unit,values/22/index,values/22/color,values/23/fromTime,values/23/toTime,values/23/value,values/23/unit,values/23/index,values/23/color
Stor-Oslo,Oslo,Oslo,"Rv 4, Aker sykehus",NO0101A,NO2,59.94103,10.79803,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,39.3028242383,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,52.7968598581,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,52.9293255806,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,29.5930875086,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,25.1467237288,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,43.0194694592,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,29.3622041881,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,22.4375526442,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,25.3511498515,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,18.9194022048,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,22.2815580217,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,27.5643913963,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,35.6622279803,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,36.5411378109,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,49.2164681925,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,44.067377238,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,47.5500196999,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,47.5509395607,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,41.7398710376,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,24.8179944129,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,12.5823697763,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,12.4162524756,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,9.0901724998,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,7.95881179,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Smestad,NO0095A,NO2,59.93255,10.66984,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,40.1758276401,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,60.2904831713,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,59.1444900034,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,53.8274844967,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,40.0164426326,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,36.5878820725,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,26.7113640941,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,26.2006852343,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,24.3334980937,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,36.2829024953,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,36.8203596366,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,43.2661894475,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,40.7919685813,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,48.896894159,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,49.956402749,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,44.201357083,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,48.3142976405,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,48.0621853553,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,51.2823946059,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,53.5355237126,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,47.7754730623,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,19.8751386481,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,16.7341417273,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,14.8841043687,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Grønland,NO0088A,NO2,59.91487,10.763,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,40.6,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,46.2,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,41.4,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,45.8,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,47.7,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,45.7,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,45,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,46.2,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,42.8,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,47.8,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,41.2,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,42.5,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,45.9,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,48.1,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,56.2,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,48.4,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,32.9,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,42.3,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,32.8,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,17.1,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,10.8,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,11.7,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,9.7,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,5.3,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Kirkeveien,NO0011A,NO2,59.93233,10.72447,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,54.1742837426,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,67.5027395585,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,62.589419693,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,70.242064035,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,67.106364607,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,65.1857177663,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,43.5926180931,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,41.7005212212,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,34.5694691323,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,36.479176483,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,49.5867989774,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,44.5346838845,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,52.8366653798,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,63.1028443409,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,67.0389659349,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,72.150436056,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,76.1308845009,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,78.4618082429,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,58.0570511728,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,26.7075112974,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,16.0012107932,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,12.3273759189,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,10.1663046202,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,6.4196128961,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Hjortnes,NO0093A,NO2,59.91132,10.70407,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,48.4897943022,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,49.1511761049,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,56.7625010192,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,43.2736177598,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,44.4367797614,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,38.5276234211,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,36.3754999042,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,36.1744121597,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,39.1717179518,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,38.8308848982,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,44.2557366799,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,56.8841302115,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,83.8660475906,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,119.7113762576,µg/m³,2,ff9900,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,132.8325638829,µg/m³,2,ff9900,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,119.8573577791,µg/m³,2,ff9900,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,117.1561886905,µg/m³,2,ff9900,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,120.5179486577,µg/m³,2,ff9900,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,107.3423748964,µg/m³,2,ff9900,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,5.6575166475,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,3.3008094052,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,2.7132375167,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,2.1247019672,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,1.9303673776,µg/m³,1,6ee86e
Stor-Oslo,Oslo,Oslo,Breivoll,,NO2,59.9211,10.83363,2015-01-01T00:00:00+01:00,2015-01-01T01:00:00+01:00,36.9456983,µg/m³,1,6ee86e,2015-01-01T01:00:00+01:00,2015-01-01T02:00:00+01:00,36.2835968532,µg/m³,1,6ee86e,2015-01-01T02:00:00+01:00,2015-01-01T03:00:00+01:00,39.9782797409,µg/m³,1,6ee86e,2015-01-01T03:00:00+01:00,2015-01-01T04:00:00+01:00,40.3399907781,µg/m³,1,6ee86e,2015-01-01T04:00:00+01:00,2015-01-01T05:00:00+01:00,39.6798511343,µg/m³,1,6ee86e,2015-01-01T05:00:00+01:00,2015-01-01T06:00:00+01:00,37.712232646,µg/m³,1,6ee86e,2015-01-01T06:00:00+01:00,2015-01-01T07:00:00+01:00,38.0579945754,µg/m³,1,6ee86e,2015-01-01T07:00:00+01:00,2015-01-01T08:00:00+01:00,37.5282331915,µg/m³,1,6ee86e,2015-01-01T08:00:00+01:00,2015-01-01T09:00:00+01:00,41.0500838945,µg/m³,1,6ee86e,2015-01-01T09:00:00+01:00,2015-01-01T10:00:00+01:00,39.8254856217,µg/m³,1,6ee86e,2015-01-01T10:00:00+01:00,2015-01-01T11:00:00+01:00,32.8959674266,µg/m³,1,6ee86e,2015-01-01T11:00:00+01:00,2015-01-01T12:00:00+01:00,30.2613399413,µg/m³,1,6ee86e,2015-01-01T12:00:00+01:00,2015-01-01T13:00:00+01:00,44.1785051922,µg/m³,1,6ee86e,2015-01-01T13:00:00+01:00,2015-01-01T14:00:00+01:00,44.3823882153,µg/m³,1,6ee86e,2015-01-01T14:00:00+01:00,2015-01-01T15:00:00+01:00,29.6793149624,µg/m³,1,6ee86e,2015-01-01T15:00:00+01:00,2015-01-01T16:00:00+01:00,27.3012703613,µg/m³,1,6ee86e,2015-01-01T16:00:00+01:00,2015-01-01T17:00:00+01:00,75.9322401203,µg/m³,1,6ee86e,2015-01-01T17:00:00+01:00,2015-01-01T18:00:00+01:00,77.0889388046,µg/m³,1,6ee86e,2015-01-01T18:00:00+01:00,2015-01-01T19:00:00+01:00,39.6891569027,µg/m³,1,6ee86e,2015-01-01T19:00:00+01:00,2015-01-01T20:00:00+01:00,7.0821080327,µg/m³,1,6ee86e,2015-01-01T20:00:00+01:00,2015-01-01T21:00:00+01:00,4.7917291128,µg/m³,1,6ee86e,2015-01-01T21:00:00+01:00,2015-01-01T22:00:00+01:00,5.3680287041,µg/m³,1,6ee86e,2015-01-01T22:00:00+01:00,2015-01-01T23:00:00+01:00,3.6201067279,µg/m³,1,6ee86e,2015-01-01T23:00:00+01:00,2015-01-02T00:00:00+01:00,2.7433266773,µg/m³,1,6ee86e
